,date,Mercedes-Benz_메르세데스벤츠코리아_x,ASTON MARTIN_기흥애스턴마틴밴티지,ASTON MARTIN_기흥인터내셔널애스턴마틴,Nissan_닛산엑스트레일,Nissan_닛산알티마,Nissan_닛산인피니티Q30,Nissan_닛산인피니티Q50,Nissan_닛산인피니티QX50,Mercedes-Benz_더클래스효성,Mercedes-Benz_더클래스효성벤츠E클래스,Mercedes-Benz_더클래스효성벤츠GLE쿠페,Mercedes-Benz_더클래스효성벤츠S클래스,BMW_도이치모터스,BMW_도이치모터스BMW,Lincoln_링컨컨티넨탈,Lincoln_링컨에비에이터,Mercedes-Benz_메르세데스벤츠,Mercedes-Benz_벤츠E클래스,Mercedes-Benz_벤츠EQ,Mercedes-Benz_벤츠GLA클래스,Mercedes-Benz_벤츠S350DAMG,Mercedes-Benz_벤츠S클래스,Mercedes-Benz_벤츠SUV,Mercedes-Benz_벤츠C클래스,Mercedes-Benz_벤츠C클래스카브리올레,Mercedes-Benz_벤츠C클래스쿠페,Mercedes-Benz_벤츠CLS,Mercedes-Benz_메르세데스벤츠코리아_y,Volvo_볼보*,Volvo_볼보S60*,Volvo_볼보S90,Volvo_볼보크로스컨트리*,Volvo_볼보XC40,Volvo_볼보XC60,Volvo_볼보XC90,Volvo_볼보자동차코리아,비워크,비워크지프,Audi_아우디A3스포트백,Audi_아우디A5,Audi_아우디A6,Audi_아우디A6아반트,Audi_아우디A6아반트&A4,Audi_아우디A7,Audi_아우디A8,Audi_아우디A4,Audi_아우디A4&A5*,Audi_아우디Q,Audi_아우디Q7,Audi_아우디Q8,Audi_아우디코리아,Audi_아우디코리아아우디,Volkswagen_아우디폭스바겐,Volkswagen_아우디폭스바겐티록,Volkswagen_아우디폭스바겐제타,Volkswagen_아우디폭스바겐티구안,Audi_아우디폭스바겐코리아,Jaguar_재규어E-PACE,Jaguar_재규어F-PACE,Jaguar_재규어XE,Jaguar_재규어XF,Jaguar_재규어XJ,Land Rover_재규어랜드로버레인지로버,Land Rover_재규어랜드로버레인지로버벨라,Land Rover_재규어랜드로버레인지로버스포츠,Land Rover_재규어랜드로버레인지로버이보크,Land Rover_재규어랜드로버레인지로버이보크컨버터블,Land Rover_재규어랜드로버디펜더,Land Rover_재규어랜드로버디스커버리,Land Rover_재규어랜드로버디스커버리스포츠,Land Rover_재규어랜드로버코리아,Cadillac_지엠캐딜락XT6,Cadillac_지엠캐딜락CT6,Cadillac_지엠캐딜락XT5,GM_지엠코리아,Cadillac_지엠코리아캐딜락,Cadillac_캐딜락코리아,Cadillac_캐딜락*,Cadillac_캐딜락에스컬레이드플래티넘,Cadillac_캐딜락CT6,Cadillac_캐딜락XT5,Cadillac_캐딜락에스컬레이드,Chrysler_크라이슬러피아트500X,Chrysler_크라이슬러지프,Chrysler_크라이슬러지프레니게이드,Chrysler_크라이슬러지프랭글러,Chrysler_크라이슬러지프컴패스,Ford_포드레인저,Ford_포드몬데오,Ford_포드익스플로러,Ford_포드쿠가,Ford_포드포커스,Ford_포드링컨MKZ,Ford_포드세일즈서비스코리아,Porsche_포르쉐파나메라*,Porsche_포르쉐코리아,Volkswagen_폭스바겐골프,Volkswagen_폭스바겐파사트,Volkswagen_폭스바겐파사트GT,Volkswagen_폭스바겐아테온,Volkswagen_폭스바겐투아렉,Nissan_한국닛산,Lexus_한국토요타렉서스ES300H,Toyota_한국토요타자동차,Lexus_한국토요타렉서스GS450H,Lexus_한국토요타렉서스GSF,Lexus_한국토요타렉서스SUV,Lexus_한국토요타자동차렉서스,Toyota_한국토요타프리우스,Toyota_한국토요타프리우스C,Toyota_한국토요타GR수프라,Citroen_한불모터스시트로엥,한불모터스DS7크로스백,Honda_혼다코리아,BMW_BMW코리아,BMW_BMW3시리즈,BMW_BMW6시리즈그란투리스모,MINI_BMW미니컨버터블,MINI_BMW미니컨트리맨,MINI_BMW미니쿠퍼,MINI_BMW미니클럽맨,MINI_BMW미니JCW클럽맨&컨트리맨,BMW_BMW코리아5시리즈,BMW_BMW코리아7시리즈,BMW_BMWI8,BMW_BMWM5,BMW_BMWX,BMW_BMWX3,BMW_BMWX5,BMW_BMWX6,BMW_BMWX7,BMW_BMWX드라이브,BMW_BMWX레인지,Chrysler_FCA지프,Maserati_FMK마세라티,Maserati_FMK마세라티그란투리스모,Citroen_한불모터스시트로엥C4칵투스,Citroen_한불모터스시트로엥C5에어크로스,Citroen_한불모터스시트로엥그랜드C4스페이스투어러,Citroen_한불모터스시트로엥그랜드C4피카소,Toyota_한국토요타RAV4,Toyota_한국토요타시에나,Toyota_한국토요타아발론,Toyota_한국토요타캠리,Toyota_한국토요타캠리&프리우스,Toyota_한국토요타프리우스프라임,Maserati_FMK마세라티기블리,Maserati_FMK마세라티르반떼,Maserati_FMK마세라티르반떼트로페오,Maserati_FMK마세라티르반떼GTS,Maserati_FMK마세라티SUV,Lexus_한국토요타렉서스RX450HL,Lexus_한국토요타렉서스RX,Lexus_한국토요타렉서스NX,Lexus_한국토요타렉서스LC500H,Lexus_한국토요타렉서스LS,Lexus_한국토요타렉서스LS500,Lexus_한국토요타렉서스LS500H,Lexus_한국토요타렉서스UX,Lexus_한국토요타렉서스UX250H,Chrysler_FCA지프체로키&그랜드체로키,Peugeot_한불모터스푸조2008,Peugeot_한불모터스푸조3008,Peugeot_한불모터스푸조308GT,Peugeot_한불푸조308,Peugeot_한불모터스푸조5008,Peugeot_한불모터스푸조508,Peugeot_한불모터스푸조SUV,Honda_혼다CR-V,Honda_혼다CR-V&파일럿,Honda_혼다ACCORD,Honda_혼다파일럿
1486,2020-01-26,2.04237,0.76565,0.76565,0.05856,0.0012,0.12801,0.32789,0.13454,3.62814,4.79937,2.14063,2.48208,3.2896,3.2896,0.22964,0.92948,3.62814,4.79937,0.00725,0.80921,0.44477,2.48208,1.24043,2.15854,2.15854,1.21509,1.21509,2.04237,1.05707,0.27855,0.18808,0.12751,0.26227,1.11243,1.18546,0.97707,,,0.09412,0.04101,0.17227,1.35099,1.35099,0.62635,0.36263,0.88495,0.88495,0.04259,1.49525,0.49414,1.83782,1.83782,1.72746,,0.09531,,1.39145,0.12389,0.32233,0.13793,0.40267,0.16285,2.6868,0.54641,0.48397,0.95077,0.95077,0.42227,0.7504,0.7504,2.6868,1.02071,0.32305,0.98029,0.12656,0.9861,0.9861,0.98029,0.67345,0.32305,0.26159,0.06243,0.45252,1.75321,0.00338,0.32789,0.00653,0.58972,0.083,0.46703,0.02226,0.02468,0.34144,1.00038,1.52138,3.41035,0.62699,0.40678,0.07308,,,0.45494,0.01064,0.44163,0.0104,,0.14277,1.49404,0.30393,0.04597,0.05493,0.07041,0.24634,0.70709,3.2896,0.26352,0.00846,0.03339,0.06775,0.07816,0.04694,0.04573,0.20036,,0.10623,0.12123,1.16106,1.66513,2.40706,3.21991,0.2749,0.00435,0.0012,1.75321,2.28002,0.16285,0.06824,0.00532,,,0.20641,0.00217,0.19964,0.24102,0.24102,0.24102,0.56698,0.42348,0.42348,0.42348,0.42348,0.00145,0.00653,0.01064,0.00508,0.00483,0.00483,0.00193,0.00387,0.00387,,0.09195,0.11397,0.05952,0.05952,0.09703,0.13406,0.13406,0.06703,0.06703,1.21406,0.20302
1487,2020-01-27,2.10217,0.70176,0.70176,0.0542,,0.12293,0.32257,0.12631,3.73438,4.47317,1.94898,2.23937,3.4181,3.4181,0.20423,1.00304,3.73438,4.47317,0.00774,0.71532,0.37508,2.23937,1.01732,1.99786,1.99786,1.12464,1.12464,2.10217,0.96512,0.25711,0.15897,0.11952,0.23399,0.98324,0.99256,0.89208,,,0.07896,0.0409,0.1689,1.32455,1.32455,0.60264,0.34215,0.9181,0.9181,0.04912,1.33892,0.46308,1.86909,1.86909,2.12535,0.00092,0.09221,,1.41512,0.12631,0.302,0.13261,0.3925,0.14567,2.42352,0.52051,0.44743,0.83437,0.83437,0.46752,0.62578,0.62578,2.42352,0.96384,0.28627,0.90867,0.13986,0.91544,0.91544,0.90867,0.59142,0.28627,0.27901,0.05662,1.68981,1.75732,0.00895,0.30539,0.00846,0.56819,0.09437,0.43679,0.02177,0.02444,0.30079,0.959,1.42483,3.17732,0.57061,0.44889,0.08034,,,0.40412,0.00701,0.4259,0.01645,0.00314,0.1297,1.50953,0.30998,0.05493,0.0392,0.05372,0.17326,0.72814,3.4181,0.27804,0.01185,0.02976,0.06243,0.0692,0.0513,0.05033,0.23497,,0.10889,0.1101,1.14461,1.43693,2.16217,2.63647,0.26522,0.0029,,1.75732,2.06707,0.14374,0.07453,0.00846,,,0.20665,0.0029,0.18415,0.21706,0.21706,0.21706,0.53721,0.39541,0.39541,0.39541,0.39541,,0.00701,0.01088,0.0029,0.00532,0.00532,0.00387,0.00459,0.00459,,0.09413,0.113,0.05735,0.05735,0.10042,0.19625,0.19625,0.05686,0.05686,1.23342,0.21464
1488,2020-01-28,1.83,0.56528,0.56528,0.04622,,0.12026,0.29643,0.11083,3.25088,4.04437,1.87977,2.02642,3.15263,3.15263,0.17495,0.8247,3.25088,4.04437,0.00604,0.69015,0.37072,2.02642,0.88785,1.81153,1.81153,1.01975,1.01975,1.83,0.84157,0.24062,0.15939,0.11159,0.21177,0.89498,0.90618,0.77788,,,0.098,0.04454,0.16671,1.30743,1.30743,0.59793,0.31609,0.98731,0.98731,0.04742,1.17437,0.40688,1.58707,1.58707,1.99518,,0.11697,,1.2016,0.10284,0.23521,0.14809,0.34894,0.15511,2.02448,0.45736,0.4092,0.80485,0.80485,0.23739,0.52971,0.52971,2.02448,0.96408,0.332,0.88955,0.19189,0.90213,0.90213,0.88955,0.57956,0.332,0.28457,0.0617,0.67297,1.55042,0.01016,0.36734,0.00822,0.58416,0.09002,0.44526,0.02202,0.02419,0.28578,0.8443,1.34836,2.63454,0.58876,0.45542,0.08832,,,0.38742,0.0075,0.40509,0.01185,0.00314,0.11107,1.29778,0.31821,0.0421,0.0392,0.05057,0.16382,0.65046,3.15263,0.28627,0.02226,0.02734,0.0663,0.07211,0.04791,0.05468,0.22263,,0.11373,0.10889,1.06209,1.38877,2.01891,2.30107,0.24949,0.00629,0.00145,1.55042,1.71691,0.13527,0.0634,0.00895,0.00169,0.00169,0.21004,0.00241,0.14107,0.20036,0.20036,0.20036,0.51229,0.3775,0.3775,0.3775,0.3775,0.0012,0.00411,0.0133,0.00266,0.00701,0.00701,,0.00508,0.00508,,0.14882,0.13769,0.06001,0.06001,0.11058,0.29159,0.29159,0.07477,0.07477,1.08338,0.17544
1489,2020-01-29,1.91404,0.57036,0.57036,0.05589,,0.13285,0.31458,0.11978,3.40019,4.20456,1.89743,2.24759,3.01301,3.01301,0.1735,0.77388,3.40019,4.20456,0.00943,0.70031,0.36709,2.24759,0.8351,1.82532,1.82532,1.02751,1.02751,1.91404,0.87958,0.23848,0.15078,0.10575,0.22231,0.94522,1.15851,0.81301,,,0.10158,0.05005,0.16692,1.30904,1.30904,0.88957,0.32626,1.11218,1.11218,0.04138,1.19688,0.38542,1.59422,1.59422,1.64817,,0.09887,,1.20702,0.10792,0.24973,0.13454,0.35645,0.14616,2.06538,0.60666,0.46171,0.79662,0.79662,0.24586,0.50527,0.50527,2.06538,0.75645,0.25215,0.72621,0.20302,0.73661,0.73661,0.72621,0.57012,0.25215,0.19601,0.05638,0.37919,1.59713,0.00919,0.39879,0.00798,0.68773,0.0876,0.41985,0.02202,0.0254,0.27586,0.85398,1.33094,2.64688,0.55004,0.39734,0.07453,,,0.39541,0.00967,0.39347,0.01403,0.00435,0.10841,1.26996,0.2974,0.04186,0.04767,0.04767,0.23932,0.70902,3.01301,0.30224,0.01451,0.02831,0.08324,0.06533,0.03605,0.04283,0.23061,,0.14083,0.11373,1.12137,1.28641,1.87445,2.13555,0.22432,0.00508,,1.59713,1.76144,0.14253,0.0755,0.01137,,,0.20665,0.00266,0.1614,0.18875,0.18875,0.18875,0.49898,0.34604,0.34604,0.34604,0.34604,,0.00629,0.0104,0.00169,0.01113,0.01113,0.00169,0.00459,0.00459,,0.12438,0.12051,0.06582,0.06582,0.08614,0.14567,0.14567,0.06267,0.06267,1.16711,0.18149
1490,2020-01-30,1.86855,0.59747,0.59747,0.04863,,0.13793,0.30418,0.10865,3.31937,3.76705,1.6644,2.1312,2.9997,2.9997,0.18512,0.90746,3.31937,3.76705,0.00725,0.68555,0.36201,2.1312,0.72838,1.71667,1.71667,0.96635,0.96635,1.86855,0.79389,0.21031,0.14055,0.10372,0.20243,0.7318,0.78203,0.73381,,,0.07863,0.04484,0.16053,1.2589,1.2589,0.93412,0.33483,1.00691,1.00691,0.04234,1.06935,0.3611,1.59667,1.59667,1.47814,0.00077,0.15797,0.00092,1.20887,0.09244,0.20036,0.12849,0.34677,0.15971,2.38795,0.62772,0.44211,0.81405,0.81405,0.27465,0.52269,0.52269,2.38795,0.79106,0.24973,0.76178,0.19213,0.77485,0.77485,0.76178,0.56915,0.24973,0.1856,0.05517,0.3141,1.50759,0.01064,0.37677,0.00677,0.7204,0.08881,0.4259,0.01718,0.02298,0.27901,0.8593,1.31884,2.76327,0.52148,0.37048,0.06533,,0.0012,0.37193,0.00798,0.39589,0.01403,0.00241,0.10574,1.28399,0.30369,0.04694,0.03654,0.05686,0.17955,0.6691,2.9997,0.28409,0.01234,0.03,0.0709,0.05856,0.05759,0.07041,0.22505,,0.1176,0.1055,1.26705,1.18381,1.79604,2.1629,0.20932,0.00362,,1.50759,1.88122,0.17447,0.07138,0.00967,,,0.17689,0.00217,0.13938,0.17786,0.17786,0.17786,0.54713,0.35983,0.35983,0.35983,0.35983,,0.00677,0.00798,0.0012,0.00774,0.00774,0.00266,0.00604,0.00604,,0.11083,0.1222,0.05493,0.05493,0.08711,0.13285,0.13285,0.0634,0.0634,1.12646,0.14277
1491,2020-01-31,1.74036,0.54229,0.54229,0.05856,0.00145,0.10986,0.25989,0.098,3.09165,3.51925,1.45822,1.90929,2.70883,2.70883,0.16552,0.75403,3.09165,3.51925,0.00435,0.61537,0.32668,1.90929,0.64635,1.5768,1.5768,0.88761,0.88761,1.74036,0.74186,0.19132,0.12479,0.09599,0.18521,0.68584,0.69767,0.68571,,,0.0598,0.03817,0.13655,1.07088,1.07088,0.6704,0.29908,0.85446,0.85446,0.04234,0.9619,0.33229,1.45709,1.45709,1.38127,,0.08246,,1.10319,0.08711,0.19165,0.13793,0.29038,0.14132,1.86864,0.45494,0.35959,0.69039,0.69039,0.37701,0.4755,0.4755,1.86864,0.81937,0.27078,0.78936,0.18391,0.79953,0.79953,0.78936,0.68144,0.27078,0.20423,0.0692,0.30442,1.24648,0.0029,0.32499,0.00822,0.58271,0.08808,0.36903,0.02056,0.02177,0.30127,0.8184,1.1751,2.50846,0.45881,0.3337,0.06969,,,0.36467,0.0104,0.3337,0.0104,0.00169,0.08735,1.25205,0.28119,0.05202,0.03387,0.04863,0.21706,0.63861,2.70883,0.249,0.0075,0.02613,0.06557,0.06025,0.0438,0.06799,0.20109,,0.09437,0.10671,1.03837,1.1342,1.65133,1.90445,0.21174,0.00483,,1.24648,1.7128,0.1706,0.06267,0.0075,,,0.17374,0.0029,0.13164,0.16479,0.16479,0.16479,0.54375,0.34193,0.34193,0.34193,0.34193,,0.00653,0.01209,0.00314,0.01185,0.01185,0.00217,0.0058,0.0058,,0.09461,0.10066,0.05226,0.05226,0.06969,0.1026,0.1026,0.05517,0.05517,1.0587,0.14011
1492,2020-02-01,1.74717,0.70128,0.70128,0.04501,0.00145,0.12341,0.27877,0.10744,3.10375,3.97758,1.57027,2.07457,2.99195,2.99195,0.20883,0.77388,3.10375,3.97758,0.00532,0.66813,0.35887,2.07457,0.78501,1.91849,1.91849,1.07996,1.07996,1.74717,0.86541,0.22549,0.15996,0.09954,0.24203,0.80722,0.79576,0.79991,,,0.06732,0.03991,0.14203,1.11382,1.11382,0.68306,0.34054,0.91496,0.91496,0.03291,1.02143,0.35763,1.56234,1.56234,1.52882,,0.08618,,1.18288,0.10332,0.21174,0.13382,0.33539,0.14616,2.34003,0.57254,0.50406,1.04757,1.04757,0.26788,0.57206,0.57206,2.34003,1.00764,0.27852,0.97376,0.15656,0.98223,0.98223,0.97376,0.6357,0.27852,0.22601,0.06412,0.46558,1.51775,0.00145,0.38331,0.00701,0.62651,0.08711,0.35741,0.0254,0.02395,0.30974,1.09766,1.37377,2.94138,0.52124,0.32547,0.06485,,,0.3879,0.00798,0.37556,0.01258,0.00241,0.11325,1.38853,0.27538,0.03992,0.02129,0.05783,0.24755,0.86003,2.99195,0.26376,0.00846,0.02637,0.06703,0.06146,0.05009,0.04017,0.23037,,0.10865,0.10647,1.0662,1.18163,1.70336,1.96326,0.18705,0.00387,,1.51775,1.888,0.14277,0.06388,0.00653,,,0.20375,0.00241,0.12123,0.19189,0.19189,0.19189,0.53697,0.33757,0.33757,0.33757,0.33757,,0.00895,0.00822,0.00193,0.01088,0.01088,0.00169,0.00387,0.00387,,0.10405,0.12365,0.0571,0.0571,0.08735,0.10913,0.10913,0.05807,0.05807,1.30722,0.16648
1493,2020-02-02,1.79471,0.71338,0.71338,0.05493,,0.11784,0.27756,0.10986,3.18821,3.9466,1.64552,1.99955,3.11561,3.11561,0.19504,0.77581,3.18821,3.9466,0.00483,0.66426,0.30805,1.99955,0.81744,1.86283,1.86283,1.04863,1.04863,1.79471,0.86936,0.24756,0.17092,0.10763,0.24605,0.86979,0.87836,0.80356,,,0.07243,0.04325,0.14545,1.14063,1.14063,0.66643,0.33569,0.94133,0.94133,0.03726,1.07999,0.37214,1.64388,1.64388,1.55049,,0.09268,,1.24461,0.10841,0.22093,0.14253,0.32281,0.14495,2.82958,0.61271,0.53503,1.20946,1.20946,0.25239,0.64417,0.64417,2.82958,0.8472,0.24416,0.82276,0.15487,0.83099,0.83099,0.82276,0.60981,0.24416,0.17471,0.06219,0.45832,1.60197,0.00193,0.33757,0.00435,0.58682,0.06969,0.42081,0.01935,0.0254,0.28094,1.21502,1.30601,2.96146,0.53697,0.35209,0.07888,,,0.40436,0.00774,0.36855,0.00919,0.00266,0.10816,1.41297,0.28191,0.04476,0.01669,0.04138,0.2294,0.75524,3.11561,0.26255,0.01088,0.03,0.06993,0.0588,0.04646,0.04138,0.22505,,0.10042,0.11591,1.24673,1.34159,1.87541,2.55492,0.19625,0.00362,,1.60197,2.27591,0.14616,0.06799,0.00822,,,0.20157,0.00169,0.12704,0.21633,0.21633,0.21633,0.56359,0.34483,0.34483,0.34483,0.34483,,0.00411,0.00725,0.00193,0.01064,0.01064,0.00217,0.00387,0.00387,,0.18028,0.13527,0.05493,0.05493,0.09171,0.10405,0.10405,0.06073,0.06073,1.17243,0.1885
1494,2020-02-03,1.64896,0.53261,0.53261,0.0496,,0.1101,0.30998,0.13575,2.92928,3.47254,1.43741,1.87275,2.80175,2.80175,0.15124,0.70951,2.92928,3.47254,0.00653,0.60932,0.3003,1.87275,0.65482,1.69174,1.69174,0.95232,0.95232,1.64896,0.75834,0.2102,0.13549,0.11045,0.21318,0.83857,0.75861,0.70095,,,0.07665,0.04136,0.13562,1.06356,1.06356,0.6467,0.31447,0.98247,0.98247,0.04138,0.98078,0.55279,1.45239,1.45239,1.5092,0.00154,0.08989,,1.09964,0.09945,0.18802,0.12559,0.28651,0.14132,2.23017,0.50551,0.43461,0.95198,0.95198,0.23739,0.52003,0.52003,2.23017,0.78477,0.3049,0.74823,0.2127,0.7642,0.7642,0.74823,0.59747,0.3049,0.2173,0.05541,0.30224,1.33505,0.00217,0.34435,0.0029,0.52487,0.08372,0.37847,0.02129,0.02395,0.25045,0.87648,1.25181,2.5162,0.48591,0.33346,0.07622,,,0.3971,0.01137,0.39008,0.01355,0.00169,0.09219,1.22906,0.29474,0.04089,0.02032,0.05178,0.22359,0.93867,2.80175,0.27877,0.00846,0.03049,0.06267,0.05589,0.04404,0.04138,0.22359,,0.10744,0.12462,1.07177,1.14993,1.57535,1.77354,0.18996,0.00314,,1.33505,1.76289,0.14107,0.07501,0.01137,,,0.20448,0.00145,0.10937,0.20036,0.20036,0.20036,0.54375,0.33442,0.33442,0.33442,0.33442,,0.00629,0.01161,,0.01064,0.01064,0.00266,0.00701,0.00701,,0.25408,0.16092,0.05323,0.05323,0.09921,0.14132,0.14132,0.09606,0.09606,1.40353,0.1752
1495,2020-02-04,1.73205,0.6812,0.6812,0.04259,,0.1176,0.30539,0.13672,3.07689,3.42874,1.51485,1.92623,2.95203,2.95203,0.17931,0.74871,3.07689,3.42874,0.00895,0.59214,0.31821,1.92623,0.68846,1.70263,1.70263,0.95845,0.95845,1.73205,0.86732,0.25064,0.16001,0.11895,0.23368,0.96095,0.96788,0.80168,,,0.06896,0.0407,0.13772,1.08007,1.08007,0.61456,0.27488,0.9377,0.9377,0.0392,0.96965,0.50395,1.59994,1.59994,1.51329,0.00077,0.08912,,1.21135,0.11663,0.20036,0.13091,0.3262,0.14664,2.17984,0.80848,0.4622,0.93649,0.93649,0.31313,0.5193,0.5193,2.17984,0.89802,0.34047,0.84284,0.22021,0.8593,0.8593,0.84284,0.70273,0.34047,0.26618,0.06025,0.31361,1.40983,0.0029,0.4697,0.00556,0.54471,0.07429,0.38379,0.01718,0.02589,0.29038,0.8397,1.44975,3.2625,0.54302,0.33588,0.0738,,,0.37217,0.00919,0.3896,0.0104,0.00169,0.09534,1.27601,0.27611,0.04089,0.01887,0.04815,0.20811,0.85857,2.95203,0.27707,0.0133,0.03412,0.06267,0.0588,0.04742,0.03557,0.22117,,0.09679,0.14616,1.48,1.15985,1.73409,1.84734,0.23085,0.00362,,1.40983,2.19194,0.14543,0.07283,0.00895,,,0.19431,0.00411,0.11567,0.20811,0.20811,0.20811,0.51761,0.33079,0.33079,0.33079,0.33079,,0.00919,0.01088,0.00266,0.00992,0.00992,0.0012,0.00435,0.00435,,0.11881,0.11397,0.0588,0.0588,0.07864,0.12414,0.12414,0.09171,0.09171,1.33142,0.14858
1496,2020-02-05,1.6461,0.944,0.944,0.05541,,0.12656,0.36274,0.15874,2.9242,3.59862,1.41757,1.88437,2.85523,2.85523,0.17979,0.67684,2.9242,3.59862,0.00798,0.53068,0.31821,1.88437,0.62675,1.67771,1.67771,0.94442,0.94442,1.6461,0.83245,0.24495,0.14452,0.10893,0.2317,0.77876,0.78254,0.76944,,,0.06785,0.04188,0.13671,1.07213,1.07213,0.72116,0.29859,0.95295,0.95295,0.03654,0.92488,0.54544,1.58216,1.58216,1.59483,0.00077,0.07658,,1.19789,0.10405,0.19915,0.1176,0.30079,0.13478,1.98842,0.604,0.43316,0.82978,0.82978,0.20786,0.45929,0.45929,1.98842,0.86051,0.31313,0.83196,0.20593,0.84841,0.84841,0.83196,0.85688,0.31313,0.21416,0.0634,0.43461,1.34957,0.00459,0.38234,0.00508,0.44913,0.07913,0.39468,0.01935,0.0225,0.26933,0.84478,1.43669,2.9784,0.46703,0.34072,0.06993,0.00435,0.00169,0.4017,0.00653,0.38379,0.01137,0.00266,0.09679,1.34933,0.25578,0.03823,0.02395,0.04525,0.20569,0.80098,2.85523,0.28966,0.01113,0.02782,0.06848,0.05517,0.0542,0.03242,0.23714,,0.09123,0.13696,1.22374,1.10855,1.74353,1.81492,0.21585,0.00241,,1.34957,2.12805,0.14253,0.07792,0.0104,,,0.20738,0.00241,0.10381,0.21851,0.21851,0.21851,0.54834,0.38597,0.38597,0.38597,0.38597,0.00411,0.00822,0.00798,0.00338,0.00798,0.00798,0.00169,0.00362,0.00362,,0.11107,0.10841,0.0588,0.0588,0.08082,0.12801,0.12801,0.07308,0.07308,1.27068,0.16939
1497,2020-02-06,1.70345,0.71265,0.71265,0.05468,,0.13333,0.32329,0.14228,3.02607,3.49626,1.36748,2.02666,2.81579,2.81579,0.1493,0.65821,3.02607,3.49626,0.00774,0.56504,0.32692,2.02666,0.62457,1.69973,1.69973,0.95682,0.95682,1.70345,0.74581,0.19335,0.12792,0.10601,0.19189,0.69667,0.68634,0.68936,,,0.06619,0.04244,0.13954,1.09434,1.09434,0.76472,0.32155,0.98465,0.98465,0.0346,1.17364,0.83297,1.57848,1.57848,2.23898,0.00077,0.09283,0.00077,1.1951,0.10042,0.20012,0.12777,0.30587,0.13454,2.1266,0.52584,0.4242,0.86608,0.86608,0.36056,0.54568,0.54568,2.1266,0.83147,0.28215,0.80534,0.22674,0.82131,0.82131,0.80243,1.38369,0.28215,0.20569,0.06606,0.40242,1.26536,0.00508,0.37,0.00677,0.49753,0.12898,0.39444,0.01476,0.02395,0.26328,0.87527,1.44637,2.79691,0.48494,0.38137,0.07719,0.00193,0.00193,0.41114,0.00846,0.37072,0.00967,0.00508,0.09582,1.32731,0.29401,0.04089,0.01766,0.04767,0.19504,0.73371,2.81579,0.28167,0.01209,0.03291,0.06557,0.05299,0.04718,0.03436,0.26885,,0.09848,0.12123,1.24164,1.12767,1.68255,1.69005,0.219,0.00314,,1.26536,1.94656,0.14906,0.07671,0.02056,,,0.20085,0.00169,0.10768,0.2173,0.2173,0.2173,0.57399,0.35887,0.35887,0.35887,0.35887,,0.00725,0.00895,0.00314,0.01137,0.01137,0.00217,0.00387,0.00387,,0.11204,0.11954,0.06315,0.06315,0.07308,0.12994,0.12994,0.06291,0.06291,1.16953,0.151
1498,2020-02-07,1.74595,0.7233,0.7233,0.04404,,0.12656,0.32184,0.12898,3.10157,3.61459,1.36094,2.03198,2.89225,2.89225,0.16552,0.8351,3.10157,3.61459,0.00677,0.5798,0.33007,2.03198,0.70636,1.75636,1.75636,0.98869,0.98869,1.74595,0.72864,0.18641,0.12907,0.0938,0.18735,0.73054,0.69465,0.6735,,,0.05374,0.04521,0.13734,1.07709,1.07709,0.67127,0.294,0.91665,0.91665,0.03944,1.16227,0.66519,1.51554,1.51554,1.98332,0.00092,0.09763,,1.14745,0.10792,0.20932,0.13575,0.33031,0.15487,2.17669,0.52076,0.44768,0.85906,0.85906,0.24319,0.5406,0.5406,2.17669,0.95368,0.32499,0.92585,0.22892,0.94085,0.94085,0.9244,1.80766,0.32499,0.2265,0.07695,0.33684,1.27625,0.0058,0.32571,0.00411,0.49559,0.12898,0.39879,0.02395,0.02129,0.28603,0.88737,1.56809,2.74174,0.47913,0.38185,0.08034,,0.00169,0.41065,0.00677,0.38258,0.00822,0.00314,0.09994,1.31255,0.2853,0.04089,0.01088,0.10236,0.16455,0.73976,2.89225,0.27514,0.01258,0.03968,0.07138,0.05928,0.0496,0.0375,0.33225,,0.09655,0.1101,1.25229,1.12476,1.68376,1.72199,0.21004,0.00411,,1.27625,1.92793,0.14833,0.09655,0.01064,,,0.20423,0.00266,0.1101,0.19891,0.19891,0.19891,0.56117,0.39565,0.39565,0.39565,0.39565,,0.0075,0.0104,0.00169,0.0075,0.0075,0.00217,0.00701,0.00701,,0.10768,0.12462,0.05541,0.05541,0.07646,0.13817,0.13817,0.06775,0.06775,1.19833,0.15463
