,date,Mercedes-Benz_메르세데스벤츠코리아_x,ASTON MARTIN_기흥애스턴마틴밴티지,ASTON MARTIN_기흥인터내셔널애스턴마틴,Nissan_닛산엑스트레일,Nissan_닛산알티마,Nissan_닛산인피니티Q30,Nissan_닛산인피니티Q50,Nissan_닛산인피니티QX50,Mercedes-Benz_더클래스효성,Mercedes-Benz_더클래스효성벤츠E클래스,Mercedes-Benz_더클래스효성벤츠GLE쿠페,Mercedes-Benz_더클래스효성벤츠S클래스,BMW_도이치모터스,BMW_도이치모터스BMW,Lincoln_링컨컨티넨탈,Lincoln_링컨에비에이터,Mercedes-Benz_메르세데스벤츠,Mercedes-Benz_벤츠E클래스,Mercedes-Benz_벤츠EQ,Mercedes-Benz_벤츠GLA클래스,Mercedes-Benz_벤츠S350DAMG,Mercedes-Benz_벤츠S클래스,Mercedes-Benz_벤츠SUV,Mercedes-Benz_벤츠C클래스,Mercedes-Benz_벤츠C클래스카브리올레,Mercedes-Benz_벤츠C클래스쿠페,Mercedes-Benz_벤츠CLS,Mercedes-Benz_메르세데스벤츠코리아_y,Volvo_볼보*,Volvo_볼보S60*,Volvo_볼보S90,Volvo_볼보크로스컨트리*,Volvo_볼보XC40,Volvo_볼보XC60,Volvo_볼보XC90,Volvo_볼보자동차코리아,비워크,비워크지프,Audi_아우디A3스포트백,Audi_아우디A5,Audi_아우디A6,Audi_아우디A6아반트,Audi_아우디A6아반트&A4,Audi_아우디A7,Audi_아우디A8,Audi_아우디A4,Audi_아우디A4&A5*,Audi_아우디Q,Audi_아우디Q7,Audi_아우디Q8,Audi_아우디코리아,Audi_아우디코리아아우디,Volkswagen_아우디폭스바겐,Volkswagen_아우디폭스바겐티록,Volkswagen_아우디폭스바겐제타,Volkswagen_아우디폭스바겐티구안,Audi_아우디폭스바겐코리아,Jaguar_재규어E-PACE,Jaguar_재규어F-PACE,Jaguar_재규어XE,Jaguar_재규어XF,Jaguar_재규어XJ,Land Rover_재규어랜드로버레인지로버,Land Rover_재규어랜드로버레인지로버벨라,Land Rover_재규어랜드로버레인지로버스포츠,Land Rover_재규어랜드로버레인지로버이보크,Land Rover_재규어랜드로버레인지로버이보크컨버터블,Land Rover_재규어랜드로버디펜더,Land Rover_재규어랜드로버디스커버리,Land Rover_재규어랜드로버디스커버리스포츠,Land Rover_재규어랜드로버코리아,Cadillac_지엠캐딜락XT6,Cadillac_지엠캐딜락CT6,Cadillac_지엠캐딜락XT5,GM_지엠코리아,Cadillac_지엠코리아캐딜락,Cadillac_캐딜락코리아,Cadillac_캐딜락*,Cadillac_캐딜락에스컬레이드플래티넘,Cadillac_캐딜락CT6,Cadillac_캐딜락XT5,Cadillac_캐딜락에스컬레이드,Chrysler_크라이슬러피아트500X,Chrysler_크라이슬러지프,Chrysler_크라이슬러지프레니게이드,Chrysler_크라이슬러지프랭글러,Chrysler_크라이슬러지프컴패스,Ford_포드레인저,Ford_포드몬데오,Ford_포드익스플로러,Ford_포드쿠가,Ford_포드포커스,Ford_포드링컨MKZ,Ford_포드세일즈서비스코리아,Porsche_포르쉐파나메라*,Porsche_포르쉐코리아,Volkswagen_폭스바겐골프,Volkswagen_폭스바겐파사트,Volkswagen_폭스바겐파사트GT,Volkswagen_폭스바겐아테온,Volkswagen_폭스바겐투아렉,Nissan_한국닛산,Lexus_한국토요타렉서스ES300H,Toyota_한국토요타자동차,Lexus_한국토요타렉서스GS450H,Lexus_한국토요타렉서스GSF,Lexus_한국토요타렉서스SUV,Lexus_한국토요타자동차렉서스,Toyota_한국토요타프리우스,Toyota_한국토요타프리우스C,Toyota_한국토요타GR수프라,Citroen_한불모터스시트로엥,한불모터스DS7크로스백,Honda_혼다코리아,BMW_BMW코리아,BMW_BMW3시리즈,BMW_BMW6시리즈그란투리스모,MINI_BMW미니컨버터블,MINI_BMW미니컨트리맨,MINI_BMW미니쿠퍼,MINI_BMW미니클럽맨,MINI_BMW미니JCW클럽맨&컨트리맨,BMW_BMW코리아5시리즈,BMW_BMW코리아7시리즈,BMW_BMWI8,BMW_BMWM5,BMW_BMWX,BMW_BMWX3,BMW_BMWX5,BMW_BMWX6,BMW_BMWX7,BMW_BMWX드라이브,BMW_BMWX레인지,Chrysler_FCA지프,Maserati_FMK마세라티,Maserati_FMK마세라티그란투리스모,Citroen_한불모터스시트로엥C4칵투스,Citroen_한불모터스시트로엥C5에어크로스,Citroen_한불모터스시트로엥그랜드C4스페이스투어러,Citroen_한불모터스시트로엥그랜드C4피카소,Toyota_한국토요타RAV4,Toyota_한국토요타시에나,Toyota_한국토요타아발론,Toyota_한국토요타캠리,Toyota_한국토요타캠리&프리우스,Toyota_한국토요타프리우스프라임,Maserati_FMK마세라티기블리,Maserati_FMK마세라티르반떼,Maserati_FMK마세라티르반떼트로페오,Maserati_FMK마세라티르반떼GTS,Maserati_FMK마세라티SUV,Lexus_한국토요타렉서스RX450HL,Lexus_한국토요타렉서스RX,Lexus_한국토요타렉서스NX,Lexus_한국토요타렉서스LC500H,Lexus_한국토요타렉서스LS,Lexus_한국토요타렉서스LS500,Lexus_한국토요타렉서스LS500H,Lexus_한국토요타렉서스UX,Lexus_한국토요타렉서스UX250H,Chrysler_FCA지프체로키&그랜드체로키,Peugeot_한불모터스푸조2008,Peugeot_한불모터스푸조3008,Peugeot_한불모터스푸조308GT,Peugeot_한불푸조308,Peugeot_한불모터스푸조5008,Peugeot_한불모터스푸조508,Peugeot_한불모터스푸조SUV,Honda_혼다CR-V,Honda_혼다CR-V&파일럿,Honda_혼다ACCORD,Honda_혼다파일럿
1650,2020-07-08,8119.8,2982.7,2982.7,59.5,,325.9,1341.0,864.7,14424.3,17109.4,5671.8,9031.0,14675.6,14675.6,1126.1,6588.0,14424.3,17109.4,25.2,2654.8,1338.0,9031.0,2268.3,7051.2,7051.2,3969.3,3969.3,8119.8,5967.0,873.2,1157.4,434.5,1433.5,4922.1,3324.5,5515.4,,,224.1,237.3,608.5,4771.7,4771.7,3306.2,1300.4,5236.9,5236.9,189.7,3317.7,2188.3,8113.3,8113.3,6684.2,3.2,411.0,,6142.7,305.7,623.6,546.9,1032.2,548.9,8865.5,1537.8,1460.1,3428.7,3428.7,1467.1,2513.5,2513.5,8865.5,6273.2,2288.5,5489.2,789.1,5570.9,5570.9,5489.2,2820.3,2288.5,883.9,138.2,959.6,6480.1,,1508.5,32.3,3563.9,346.1,1571.1,93.8,73.6,1000.0,3783.9,6538.6,14780.5,2129.1,1066.6,150.3,,,2108.9,45.4,1584.2,28.2,,452.0,6657.7,1141.2,298.6,26.2,244.2,411.7,3529.6,14675.6,2164.4,51.5,279.5,366.3,358.2,266.4,111.0,1086.7,,945.5,600.4,4420.6,5722.3,5830.3,6281.3,1103.9,13.1,,6480.1,8620.3,468.2,269.4,47.4,,,503.5,484.3,283.5,649.8,649.8,649.8,2383.3,1474.2,1474.2,1474.2,1474.2,5.0,24.2,40.3,5.0,25.2,25.2,9.0,34.3,34.3,,1846.6,1006.0,234.1,234.1,902.1,925.3,925.3,853.6,853.6,4906.0,409.6
1651,2020-07-09,7892.0,2955.5,2955.5,58.5,,320.9,1061.5,587.2,14019.7,16403.1,5541.7,9824.1,13911.7,13911.7,1026.2,6155.2,14019.7,16403.1,37.3,2531.7,1387.4,9824.1,2179.5,7025.0,7025.0,3954.5,3954.5,7892.0,7342.7,927.0,1031.6,430.7,1597.2,5797.3,4328.3,6787.0,,,308.8,225.5,568.0,4454.5,4454.5,3124.1,1135.4,4789.9,4789.9,170.5,3215.8,2546.2,8124.4,8124.4,6272.6,3.8,460.6,,6151.1,324.9,717.4,558.0,1023.1,548.9,8700.0,1531.7,1457.1,3149.2,3149.2,1361.2,2295.6,2295.6,8700.0,6073.4,2102.8,5208.7,775.9,5284.3,5284.3,5208.7,2593.2,2102.8,880.9,137.2,918.2,6266.2,,1472.2,30.2,3140.2,341.0,1591.2,62.5,77.7,973.7,3584.1,6147.1,14172.1,2095.8,1063.5,213.9,,,1813.2,43.4,1465.1,27.2,5.0,478.3,6270.2,976.7,224.0,42.4,247.2,363.2,3095.7,13911.7,2098.8,55.5,297.6,384.4,293.6,231.0,86.8,1025.2,,707.3,620.5,4382.3,5285.4,5735.4,6192.5,1084.7,16.1,,6266.2,8765.6,498.5,303.7,39.3,6.0,6.0,512.6,330.0,224.0,619.5,619.5,619.5,2343.0,1288.6,1288.6,1288.6,1288.6,,16.1,44.4,7.0,34.3,34.3,16.1,28.2,28.2,,1551.9,916.2,221.0,221.0,818.3,811.2,811.2,832.5,832.5,4343.9,391.5
1652,2020-07-10,7691.5,2745.6,2745.6,41.4,,266.4,1028.2,594.3,13663.5,15652.3,5510.4,9638.4,13449.6,13449.6,995.9,6235.9,13663.5,15652.3,43.4,2358.1,1276.4,9638.4,2172.5,6544.7,6544.7,3684.1,3684.1,7691.5,6791.2,824.7,861.5,399.2,1450.4,5154.2,4071.6,6277.2,,,190.8,217.0,549.3,4307.5,4307.5,2968.8,1188.1,4855.5,4855.5,177.6,3217.8,2307.6,7940.3,7940.3,6286.3,,365.1,,6011.8,303.7,670.0,535.8,1032.2,550.9,8886.7,1728.5,1429.8,3158.3,3158.3,1349.1,2303.6,2303.6,8886.7,5619.3,1988.8,4934.2,708.3,4988.7,4988.7,4929.2,2539.7,1988.8,879.9,161.4,965.6,7745.4,5.0,1661.9,44.4,2863.7,311.8,1451.0,74.6,68.6,958.6,3360.1,6236.9,14308.3,1814.2,987.8,200.8,,,1637.6,32.3,1550.9,32.3,6.0,417.7,6168.3,1107.9,257.3,27.2,241.1,328.9,3031.2,13449.6,1633.6,62.5,245.2,304.7,214.9,233.1,93.8,907.1,,630.6,575.1,5087.6,5089.6,6244.0,6198.6,1125.1,18.1,,7745.4,8370.0,451.0,277.5,40.3,6.0,6.0,464.1,379.4,314.8,663.9,663.9,663.9,2251.1,1289.6,1289.6,1289.6,1289.6,6.0,13.1,28.2,11.1,37.3,37.3,12.1,30.2,30.2,,1576.1,843.6,168.5,168.5,632.6,788.1,788.1,773.9,773.9,4303.6,416.7
1653,2020-07-11,8856.5,3803.1,3803.1,44.4,,318.8,1058.5,593.3,15733.1,18750.1,6662.7,10551.6,15640.2,15640.2,1388.4,9000.7,15733.1,18750.1,34.3,3013.0,1472.2,10551.6,3019.1,7837.3,7837.3,4411.8,4411.8,8856.5,9747.7,1311.2,3186.3,510.3,2037.2,7567.7,5938.5,9010.0,,,195.8,226.9,646.5,5070.3,5070.3,3459.4,1249.2,5162.3,5162.3,153.4,3785.9,2476.3,9914.7,9914.7,7348.9,,432.2,,7506.6,416.7,673.0,571.1,1217.9,544.9,12918.8,2290.5,1977.7,3965.5,3965.5,1711.3,3101.8,3101.8,12918.8,6376.2,1931.3,5596.2,531.7,5647.6,5647.6,5596.2,2923.2,1931.3,880.9,188.7,1096.8,7745.4,,1849.6,57.5,3477.2,326.9,1657.8,72.6,63.5,1038.3,3956.5,7666.7,18122.5,2330.9,1144.2,194.7,,,2038.2,39.3,1746.6,29.2,,554.0,7676.8,1104.9,274.5,43.4,332.0,343.0,3596.2,15640.2,1459.1,75.6,263.3,357.2,301.7,227.0,108.0,984.8,,1041.3,609.5,8890.7,6263.1,7674.8,7896.8,1226.0,15.1,,7745.4,11539.5,575.1,274.5,37.3,5.0,5.0,468.2,317.8,283.5,692.2,692.2,692.2,2581.1,1484.3,1484.3,1484.3,1484.3,,26.2,35.3,,19.1,19.1,,19.1,19.1,,1523.6,943.5,196.7,196.7,680.1,814.3,814.3,925.3,925.3,4917.1,437.9
1654,2020-07-12,9149.6,3995.8,3995.8,40.3,,268.4,945.5,513.6,16253.7,18406.0,6869.6,10091.5,17474.7,17474.7,1201.7,8221.7,16253.7,18406.0,43.4,2904.0,1335.0,10091.5,3100.8,7876.6,7876.6,4433.9,4433.9,9149.6,11303.0,1400.4,1587.2,609.3,2444.8,8970.1,6322.4,10447.5,,,188.9,230.8,653.5,5125.2,5125.2,3606.3,1226.9,5590.1,5590.1,173.5,5086.6,2824.8,10747.2,10747.2,7875.5,,439.3,,8136.9,351.1,719.4,510.6,1155.3,514.6,11763.5,2271.3,1747.6,4127.0,4127.0,1724.5,3216.8,3216.8,11763.5,6236.9,1651.8,5469.0,534.8,5506.3,5506.3,5469.0,3048.3,1651.8,834.5,175.5,1085.7,8183.4,,1741.6,34.3,3916.1,315.8,1796.1,53.5,62.5,936.4,4479.2,7669.8,18992.3,2358.1,1067.6,228.0,,,2083.6,22.2,1990.8,43.4,11.1,719.4,8673.8,1248.2,298.6,23.2,226.0,309.8,3663.8,17474.7,1655.8,51.5,312.8,359.2,402.6,247.2,108.0,1136.2,,635.7,591.3,7857.4,7111.8,8416.4,8207.6,1479.2,27.2,,8183.4,11400.2,507.5,290.6,30.2,6.0,6.0,558.0,331.0,304.7,679.1,679.1,679.1,2485.3,1528.7,1528.7,1528.7,1528.7,,24.2,42.4,6.0,36.3,36.3,13.1,61.5,61.5,,1570.1,969.7,260.3,260.3,819.3,814.3,814.3,974.7,974.7,5005.9,475.2
1655,2020-07-13,8428.8,3078.6,3078.6,64.5,5.0,283.5,1054.4,557.0,14973.3,17481.7,6136.0,9513.3,15868.3,15868.3,1091.8,7082.5,14973.3,17481.7,40.3,2354.1,1380.4,9513.3,2538.7,6870.6,6870.6,3867.6,3867.6,8428.8,9270.6,1275.9,4088.0,610.7,1888.8,7019.6,4720.5,8568.9,,,205.0,215.6,589.4,4622.7,4622.7,2990.5,1067.6,5158.3,5158.3,150.3,3509.4,2100.5,8822.3,8822.3,6824.0,,386.5,,6679.5,391.5,634.7,499.5,1007.0,469.2,10179.3,2339.0,1625.6,3411.6,3411.6,1617.5,2715.3,2715.3,10179.3,6085.5,1859.6,5048.3,786.0,5135.0,5135.0,5043.2,3145.2,1859.6,961.6,166.5,948.5,7299.4,,1565.0,28.2,3110.9,340.0,1469.1,72.6,71.6,934.4,3855.6,6415.5,15451.5,2065.5,990.9,196.7,,,1717.4,43.4,1702.2,45.4,12.1,611.5,7723.2,1100.9,257.3,18.1,178.6,301.7,3243.1,15868.3,1554.9,56.5,338.0,378.4,277.5,222.0,139.2,1085.7,,502.5,620.5,4672.9,6179.4,7304.5,7193.5,1296.6,13.1,,7299.4,9091.5,421.8,294.6,41.4,5.0,5.0,530.7,450.0,268.4,508.5,508.5,508.5,2266.3,1277.4,1277.4,1277.4,1277.4,15.1,23.2,47.4,,29.2,29.2,11.1,31.3,31.3,,1548.9,979.8,233.1,233.1,827.4,962.6,962.6,826.4,826.4,4476.1,433.9
1656,2020-07-14,8092.5,3448.9,3448.9,65.5,,319.9,1020.1,471.2,14375.9,17013.5,6220.8,9690.9,15169.0,15169.0,1151.3,7526.4,14375.9,17013.5,54.5,2671.9,1375.3,9690.9,2396.5,6817.1,6817.1,3837.5,3837.5,8092.5,8331.1,1242.4,3478.4,574.6,1689.3,6211.6,4182.4,7700.6,,,194.6,222.8,620.0,4862.3,4862.3,3363.7,1138.4,5092.7,5092.7,151.3,3477.2,2246.2,9158.8,9158.8,6893.0,3.2,408.4,7.1,6934.3,367.3,722.5,704.3,1117.0,536.8,9426.5,1917.2,1550.9,3341.9,3341.9,1885.9,2514.5,2514.5,9426.5,5834.3,1641.7,5059.3,836.5,5143.1,5143.1,5059.3,2986.7,1641.7,814.3,134.2,882.9,7266.1,,1577.1,34.3,3046.3,407.6,2084.7,67.6,85.7,1043.3,5490.2,6753.5,17121.5,2127.1,1051.4,263.3,,,1666.9,35.3,1720.4,23.2,22.2,424.8,7313.6,1279.5,235.1,33.3,254.3,447.0,3237.0,15169.0,1531.7,49.4,363.2,335.0,263.3,225.0,126.1,1048.4,,495.4,575.1,4911.0,5950.3,7112.8,6746.5,1231.0,15.1,,7266.1,9895.7,443.0,290.6,44.4,,,460.1,300.7,306.7,564.0,564.0,564.0,2285.5,1390.5,1390.5,1390.5,1390.5,13.1,28.2,42.4,5.0,18.1,18.1,18.1,25.2,25.2,,1443.9,977.7,261.3,261.3,950.5,988.8,988.8,747.7,747.7,4558.8,446.0
1657,2020-07-15,7826.1,3122.0,3122.0,40.3,,319.9,956.6,442.0,13902.7,16060.0,5754.6,9026.9,14015.7,14015.7,1016.1,6303.5,13902.7,16060.0,48.4,2374.3,1276.4,9026.9,2346.0,6652.6,6652.6,3744.9,3744.9,7826.1,7275.7,1074.3,2737.7,456.2,1475.7,5423.5,3548.6,6725.1,,,212.1,223.3,589.3,4621.6,4621.6,3193.9,1194.4,4893.8,4893.8,168.5,3485.2,2195.1,8272.6,8272.6,6308.4,,553.5,,6263.4,390.5,971.7,683.1,1220.9,632.6,8975.5,1788.0,1638.7,3326.8,3326.8,1909.1,2545.8,2545.8,8975.5,5006.9,1388.4,4449.9,868.8,4513.4,4513.4,4449.9,2609.4,1388.4,744.6,153.4,876.8,6552.8,,1552.9,44.4,2817.2,405.6,1622.5,87.8,69.6,969.7,4416.6,6458.9,16448.5,2011.0,1133.1,198.8,5.0,,1607.4,32.3,1593.3,40.3,13.1,383.4,6503.3,1140.2,251.2,23.2,239.1,478.3,3136.1,14015.7,1506.5,53.5,307.7,293.6,294.6,207.8,116.0,996.9,,524.7,636.7,6445.8,5436.7,6047.2,5998.8,1029.2,22.2,,6552.8,9519.3,474.2,311.8,44.4,,,448.0,303.7,337.0,523.7,523.7,523.7,2423.7,1325.9,1325.9,1325.9,1325.9,8.0,17.1,21.2,6.0,42.4,42.4,9.0,27.2,27.2,,1375.3,927.3,221.0,221.0,735.6,1024.1,1024.1,711.4,711.4,4315.7,424.8
1658,2020-07-16,7802.2,2809.2,2809.2,74.6,,251.2,912.1,400.6,13860.2,15818.8,5216.8,8873.5,13912.7,13912.7,1756.7,5866.6,13860.2,15818.8,58.5,2309.7,1399.5,8873.5,2188.6,6439.7,6439.7,3625.1,3625.1,7802.2,6620.8,884.8,1771.1,387.5,1381.5,4950.5,3156.5,6119.7,,,298.8,209.5,577.7,4530.6,4530.6,3071.3,1081.0,4802.0,4802.0,152.4,3128.0,2075.0,7656.5,7656.5,6227.5,3.8,649.0,,5796.9,321.9,822.4,573.1,1077.6,493.4,8749.4,1661.9,1479.2,3283.4,3283.4,1819.3,2375.3,2375.3,8749.4,4534.7,1329.9,3884.8,844.6,3946.4,3946.4,3884.8,2542.8,1329.9,715.4,152.4,859.7,6485.1,,1476.2,48.4,2528.7,336.0,1542.8,77.7,78.7,854.6,4086.6,7812.0,15705.8,2034.2,1104.9,240.1,,,1509.5,28.2,1435.9,37.3,5.0,430.8,6265.2,1101.9,204.8,19.1,251.2,360.2,2990.8,13912.7,1549.9,60.5,269.4,318.8,286.5,201.8,125.1,1042.3,,488.4,632.6,10377.0,5256.1,6399.4,5937.2,1149.3,22.2,,6485.1,8817.0,438.9,289.6,42.4,,,387.5,212.9,289.6,507.5,507.5,507.5,2334.9,1455.0,1455.0,1455.0,1455.0,,11.1,29.2,11.1,24.2,24.2,14.1,27.2,27.2,,1374.3,832.5,246.2,246.2,722.5,831.4,831.4,702.3,702.3,4121.9,369.3
1659,2020-07-17,8256.1,2807.2,2807.2,76.7,,248.2,960.6,437.9,14666.5,16321.3,5781.8,9101.6,13840.1,13840.1,1348.1,7304.5,14666.5,16321.3,41.4,2585.2,1428.8,9101.6,2553.9,6696.0,6696.0,3769.3,3769.3,8256.1,6998.5,923.1,1816.5,408.1,1452.1,5352.6,4035.9,6468.9,,,179.4,208.4,655.9,5143.8,5143.8,3190.3,1408.1,4652.7,4652.7,160.4,4890.8,3210.9,8380.0,8380.0,6126.1,5.8,480.0,,6344.6,338.0,701.3,523.7,1039.3,484.3,8993.6,1580.1,1577.1,3332.9,3332.9,2266.3,2420.7,2420.7,8993.6,4964.5,1348.1,4246.1,922.2,4299.5,4299.5,4241.0,2801.1,1348.1,760.8,171.5,984.8,6398.3,,1527.7,40.3,2524.6,297.6,1695.2,70.6,65.5,1013.1,4257.2,7200.5,15019.7,2074.6,1126.1,262.3,,,1529.7,34.3,1670.0,29.2,6.0,494.4,6308.5,1139.2,231.0,13.1,286.5,358.2,3021.1,13840.1,1514.6,73.6,349.1,327.9,307.7,271.4,112.0,977.7,,489.4,590.3,6397.3,5660.8,6340.8,6462.9,1304.7,20.1,,6398.3,9039.0,400.6,320.9,47.4,,,435.9,272.4,359.2,569.1,569.1,569.1,2743.6,1489.3,1489.3,1489.3,1489.3,,19.1,24.2,,20.1,20.1,9.0,30.2,30.2,,1659.9,957.6,245.2,245.2,908.1,920.2,920.2,846.6,846.6,4150.2,392.5
1660,2020-07-18,9201.3,3744.6,3744.6,60.5,,342.0,846.6,381.4,16345.5,18484.7,6318.6,10649.5,16341.5,16341.5,3657.8,8834.2,16345.5,18484.7,34.3,3163.3,1518.6,10649.5,3194.6,7970.4,7970.4,4486.7,4486.7,9201.3,9046.2,1050.3,2055.6,451.8,1860.9,7150.9,5437.7,8361.6,,,175.7,223.2,704.6,5525.7,5525.7,3587.7,1367.2,4948.3,4948.3,150.3,4241.0,3262.9,10104.7,10104.7,7243.2,,442.6,5.1,7650.5,335.0,732.6,563.0,1236.1,554.0,10861.4,1878.8,1785.0,3812.2,3812.2,1876.8,2903.0,2903.0,10861.4,5561.8,1465.1,4922.1,539.8,4959.4,4959.4,4922.1,3184.5,1465.1,878.9,165.5,1167.5,7589.0,,1837.5,34.3,3056.4,331.0,1715.4,94.8,84.7,1051.4,4867.6,8165.2,18121.5,2403.5,1218.9,235.1,,,1640.7,39.3,1718.4,24.2,5.0,542.9,7283.3,1089.7,266.4,10.0,320.9,359.2,3095.7,16341.5,1430.8,52.5,322.9,383.4,399.6,284.5,65.5,1064.5,,473.2,610.5,8722.2,6333.8,7100.7,7299.4,1189.6,24.2,,7589.0,10832.1,522.7,346.1,35.3,,,492.4,251.2,365.3,649.8,649.8,649.8,2649.7,1500.4,1500.4,1500.4,1500.4,,13.1,29.2,6.0,27.2,27.2,13.1,21.2,21.2,,1582.1,898.0,233.1,233.1,845.6,1048.4,1048.4,920.2,920.2,4457.9,415.7
1661,2020-07-19,9157.5,3728.4,3728.4,54.5,,344.1,844.6,388.5,16267.8,18288.0,6035.1,9668.7,16786.5,16786.5,2499.4,8276.2,16267.8,18288.0,50.4,3050.3,1379.3,9668.7,3110.9,7707.1,7707.1,4338.5,4338.5,9157.5,9715.3,1115.2,1857.0,538.2,1973.6,7957.3,5657.7,8980.0,,,166.2,253.5,663.0,5199.7,5199.7,3576.9,1199.0,4971.6,4971.6,154.4,4318.7,3212.6,10309.2,10309.2,7444.3,23.2,424.5,,7805.4,364.2,739.6,810.2,1117.0,562.0,11642.4,1853.6,2127.1,4089.7,4089.7,2489.3,3439.8,3439.8,11642.4,5747.5,1629.6,5140.1,580.2,5175.4,5175.4,5134.0,2903.0,1629.6,872.8,137.2,1018.1,7679.9,,1604.4,46.4,2796.1,276.5,1777.9,107.0,62.5,1031.2,4975.6,7751.5,20085.1,2450.0,1119.0,205.8,,,1665.9,44.4,1823.3,17.1,5.0,646.8,7812.0,1542.8,285.5,39.3,266.4,350.1,3370.2,16786.5,1454.0,63.5,312.8,342.0,361.2,240.1,85.7,1041.3,,450.0,551.9,6245.0,6776.8,7442.7,7050.2,1269.4,16.1,,7679.9,10525.4,484.3,323.9,44.4,,,511.6,251.2,294.6,811.2,811.2,811.2,2435.8,1348.1,1348.1,1348.1,1348.1,10.0,14.1,42.4,22.2,17.1,17.1,8.0,29.2,29.2,,1865.7,1070.6,260.3,260.3,834.5,1065.6,1065.6,891.0,891.0,4742.5,460.1
1662,2020-07-20,8264.6,2817.2,2817.2,43.4,,307.7,858.7,371.3,14681.6,16945.9,5269.2,8379.1,15029.8,15029.8,2726.4,6527.5,14681.6,16945.9,25.2,2657.8,1267.3,8379.1,2778.9,6864.5,6864.5,3864.2,3864.2,8264.6,7798.9,944.8,1439.5,505.8,1600.7,6198.4,3969.7,7208.6,,,199.1,290.9,657.9,5159.3,5159.3,3463.5,1184.5,5099.7,5099.7,589.3,4168.3,2574.3,9445.2,9445.2,6361.2,3.8,440.6,,7151.1,302.7,646.8,704.3,947.5,493.4,9055.2,1553.9,1739.6,3293.5,3293.5,2093.7,2686.1,2686.1,9055.2,5222.8,1570.1,4573.0,771.9,4648.7,4648.7,4566.9,2968.6,1570.1,857.7,179.6,901.1,6825.2,5.0,1609.4,40.3,2565.0,301.7,1707.3,72.6,76.7,1370.3,4690.0,6584.0,15391.0,2016.1,1205.8,223.0,,,1553.9,35.3,1545.8,26.2,14.1,495.4,6567.9,1459.1,247.2,16.1,230.0,314.8,3101.8,15029.8,1646.7,62.5,348.1,320.9,299.7,237.1,97.9,1163.4,5.0,437.9,622.6,4395.4,6009.8,6395.3,6214.7,1069.6,14.1,,6825.2,8515.3,447.0,258.3,38.3,,,515.6,249.2,328.9,597.3,597.3,597.3,2488.3,1203.8,1203.8,1203.8,1203.8,,29.2,38.3,,20.1,20.1,12.1,29.2,29.2,,1474.2,942.4,221.0,221.0,1009.0,856.6,856.6,749.7,749.7,4421.6,450.0
1663,2020-07-21,8170.9,2855.6,2855.6,65.5,,356.2,851.6,403.6,14515.1,16692.7,5479.1,8490.1,14116.6,14116.6,1522.6,5776.8,14515.1,16692.7,45.4,2732.5,1408.6,8490.1,2545.8,6778.8,6778.8,3815.9,3815.9,8170.9,6554.9,802.1,1221.5,403.1,1389.5,5227.1,3161.7,6058.8,,,213.7,263.3,650.7,5102.9,5102.9,3588.7,1304.1,4842.4,4842.4,370.3,4038.2,2460.1,9014.9,9014.9,6304.2,7.7,402.6,5.8,6825.3,317.8,631.6,601.4,1096.8,521.6,8762.5,1608.4,1543.8,3122.0,3122.0,1791.1,2446.9,2446.9,8762.5,4931.2,1430.8,4187.5,918.2,4262.2,4262.2,4187.5,2830.4,1430.8,811.2,177.6,973.7,6722.3,,1577.1,45.4,2514.5,317.8,1752.7,108.0,91.8,1117.0,4572.0,6595.1,14706.8,2077.6,1308.7,265.4,,,1454.0,36.3,1410.6,21.2,6.0,548.9,6369.1,1187.6,243.1,36.3,234.1,321.9,3140.2,14116.6,1620.5,65.5,309.8,305.7,279.5,270.4,109.0,1114.0,,465.1,587.2,3990.7,5661.8,6331.8,6317.6,1083.7,16.1,,6722.3,8600.1,446.0,356.2,23.2,,,448.0,396.5,326.9,597.3,597.3,597.3,2361.1,1227.0,1227.0,1227.0,1227.0,13.1,28.2,12.1,,16.1,16.1,6.0,30.2,30.2,,1890.9,939.4,258.3,258.3,823.4,938.4,938.4,732.6,732.6,4466.0,485.3
